user_id,product_id,rating,timestamp
U2,P96,2,26-10-2023 22:14
U48,P61,3,21-10-2023 11:33
U6,P141,4,20-10-2023 17:04
U1,P172,2,24-10-2023 20:34
U16,P150,3,24-10-2023 22:20
U8,P5,4,06-10-2023 20:17
U35,P91,1,11-10-2023 10:02
U21,P155,1,01-10-2023 22:01
U39,P175,3,22-10-2023 21:01
U47,P82,2,26-10-2023 21:01
U44,P158,1,11-10-2023 12:48
U37,P75,3,26-10-2023 20:37
U4,P93,4,03-10-2023 21:12
U7,P127,3,31-10-2023 22:06
U11,P173,2,26-10-2023 18:41
U17,P15,5,02-10-2023 22:40
U34,P179,3,31-10-2023 19:01
U27,P67,1,05-10-2023 15:20
U16,P7,3,22-10-2023 11:50
U9,P86,2,17-10-2023 20:18
U46,P54,5,10-10-2023 14:10
U18,P190,4,18-10-2023 23:09
U18,P109,3,22-10-2023 19:34
U39,P159,3,10-10-2023 17:33
U37,P158,3,25-10-2023 11:09
U33,P17,3,27-10-2023 22:18
U35,P177,1,20-10-2023 22:02
U31,P148,3,13-10-2023 17:02
U10,P11,5,14-10-2023 17:01
U13,P190,3,20-10-2023 10:00
U28,P135,4,09-10-2023 13:24
U12,P178,4,21-10-2023 15:05
U49,P23,2,24-10-2023 18:17
U15,P74,2,05-10-2023 16:24
U15,P124,3,04-10-2023 13:26
U11,P74,1,26-10-2023 14:32
U36,P36,3,11-10-2023 15:42
U16,P112,3,12-10-2023 14:52
U18,P14,2,26-10-2023 19:24
U47,P142,4,02-10-2023 18:45
U40,P41,2,21-10-2023 17:03
U14,P197,3,07-10-2023 13:26
U7,P48,1,28-10-2023 19:35
U34,P23,5,20-10-2023 15:50
U19,P96,5,25-10-2023 19:49
U50,P188,3,31-10-2023 23:59
U41,P117,1,06-10-2023 12:04
U48,P192,1,09-10-2023 22:03
U41,P42,5,04-10-2023 23:25
U15,P150,4,27-10-2023 18:07
U15,P46,2,18-10-2023 18:47
U36,P71,1,09-10-2023 20:46
U18,P54,2,31-10-2023 23:41
U23,P137,3,18-10-2023 17:31
U13,P56,2,30-10-2023 13:33
U24,P13,1,13-10-2023 21:48
U11,P70,4,17-10-2023 20:04
U27,P98,4,09-10-2023 13:09
U47,P106,4,03-10-2023 12:44
U35,P25,1,20-10-2023 20:18
U7,P142,2,06-10-2023 18:36
U31,P136,1,22-10-2023 20:46
U30,P107,4,14-10-2023 14:10
U13,P59,3,08-10-2023 16:48
U34,P125,2,05-10-2023 15:46
U27,P160,4,28-10-2023 18:27
U32,P190,5,04-10-2023 14:49
U3,P162,2,03-10-2023 17:55
U21,P189,2,27-10-2023 16:18
U36,P14,5,13-10-2023 12:22
U6,P179,1,12-10-2023 22:18
U39,P92,3,28-10-2023 10:11
U1,P17,4,26-10-2023 13:46
U28,P180,1,12-10-2023 15:34
U47,P58,1,06-10-2023 14:12
U21,P192,4,30-10-2023 21:01
U47,P22,1,03-10-2023 17:24
U44,P56,1,14-10-2023 22:17
U24,P140,2,10-10-2023 18:36
U10,P100,3,17-10-2023 18:58
U49,P175,5,01-10-2023 22:14
U17,P105,3,04-10-2023 15:15
U33,P126,1,23-10-2023 18:33
U46,P59,1,27-10-2023 14:21
U5,P194,3,05-10-2023 17:39
U29,P109,5,23-10-2023 10:43
U27,P27,5,11-10-2023 10:18
U37,P70,5,21-10-2023 10:54
U47,P89,3,08-10-2023 13:58
U46,P129,5,07-10-2023 22:52
U9,P59,4,07-10-2023 23:33
U45,P13,5,19-10-2023 15:56
U9,P175,4,04-10-2023 16:46
U46,P47,3,26-10-2023 12:51
U50,P190,4,03-10-2023 11:45
U20,P129,1,15-10-2023 18:29
U25,P83,5,29-10-2023 22:07
U47,P69,4,02-10-2023 19:12
U49,P130,1,19-10-2023 11:40
U47,P66,4,07-10-2023 17:13
U44,P119,3,13-10-2023 20:20
U1,P140,3,02-10-2023 16:54
U29,P169,2,24-10-2023 11:05
U6,P90,4,25-10-2023 19:48
U50,P61,5,16-10-2023 22:20
U15,P27,3,04-10-2023 17:32
U50,P158,4,14-10-2023 22:35
U28,P35,2,28-10-2023 18:57
U25,P53,4,01-10-2023 12:13
U47,P97,1,01-10-2023 22:01
U43,P195,3,04-10-2023 15:49
U24,P154,3,04-10-2023 18:08
U10,P10,1,20-10-2023 18:59
U6,P71,3,08-10-2023 21:24
U9,P92,3,16-10-2023 20:44
U23,P34,1,09-10-2023 21:18
U13,P185,2,20-10-2023 11:46
U10,P143,4,14-10-2023 10:56
U37,P58,5,22-10-2023 13:25
U40,P195,4,20-10-2023 22:22
U29,P168,1,29-10-2023 10:04
U38,P139,5,20-10-2023 11:51
U9,P134,5,28-10-2023 18:40
U43,P31,3,19-10-2023 14:06
U45,P48,4,10-10-2023 13:14
U42,P9,2,17-10-2023 17:21
U26,P64,5,01-10-2023 19:08
U5,P26,2,14-10-2023 13:10
U34,P53,5,24-10-2023 12:13
U10,P37,3,20-10-2023 18:09
U8,P113,2,08-10-2023 17:17
U17,P7,4,11-10-2023 16:04
U13,P64,2,09-10-2023 10:44
U14,P69,1,28-10-2023 21:18
U12,P75,4,17-10-2023 18:26
U38,P108,2,02-10-2023 23:23
U48,P33,4,01-10-2023 22:50
U16,P61,2,08-10-2023 17:59
U37,P185,4,14-10-2023 16:50
U1,P81,4,02-10-2023 18:44
U33,P100,2,04-10-2023 21:08
U35,P30,4,25-10-2023 23:01
U4,P92,2,31-10-2023 13:55
U6,P65,2,17-10-2023 13:23
U16,P1,5,13-10-2023 19:05
U21,P148,4,28-10-2023 22:01
U26,P196,2,05-10-2023 20:29
U45,P67,3,11-10-2023 21:13
U36,P142,4,31-10-2023 12:49
U16,P95,3,09-10-2023 15:22
U6,P58,5,27-10-2023 16:32
U46,P189,4,06-10-2023 16:36
U15,P197,3,16-10-2023 20:54
U31,P115,1,14-10-2023 22:35
U11,P30,2,29-10-2023 12:39
U7,P114,5,17-10-2023 23:16
U8,P182,2,24-10-2023 10:07
U38,P89,4,10-10-2023 18:00
U31,P138,3,17-10-2023 17:49
U21,P147,1,11-10-2023 14:15
U28,P181,5,28-10-2023 20:58
U24,P28,1,24-10-2023 18:08
U27,P111,1,02-10-2023 13:14
U34,P62,1,12-10-2023 19:46
U11,P81,5,02-10-2023 11:42
U13,P169,3,15-10-2023 21:44
U38,P90,4,20-10-2023 23:03
U44,P19,5,12-10-2023 19:37
U5,P12,5,03-10-2023 22:18
U23,P129,4,19-10-2023 12:59
U36,P117,2,23-10-2023 17:16
U4,P45,5,26-10-2023 12:25
U29,P188,1,20-10-2023 21:36
U4,P56,5,31-10-2023 20:26
U28,P5,4,20-10-2023 19:51
U26,P108,3,28-10-2023 22:42
U29,P90,1,27-10-2023 18:41
U8,P135,4,25-10-2023 19:47
U17,P18,1,22-10-2023 20:48
U27,P103,5,15-10-2023 11:56
U6,P39,1,10-10-2023 12:34
U11,P64,4,12-10-2023 19:24
U30,P122,4,31-10-2023 19:15
U5,P189,5,11-10-2023 19:06
U26,P182,5,01-10-2023 22:32
U41,P73,2,10-10-2023 19:39
U23,P30,4,28-10-2023 13:11
U26,P171,2,07-10-2023 11:11
U23,P74,5,25-10-2023 22:52
U3,P75,3,10-10-2023 22:09
U24,P57,1,14-10-2023 16:36
U41,P71,2,31-10-2023 10:26
U37,P196,3,23-10-2023 10:35
U20,P175,2,05-10-2023 16:40
U41,P18,2,15-10-2023 22:26
U38,P146,1,01-10-2023 20:28
U29,P89,5,24-10-2023 13:19
U3,P199,5,31-10-2023 21:14
U18,P161,1,20-10-2023 13:20
U4,P58,3,22-10-2023 19:58
U50,P162,4,21-10-2023 13:57
U47,P195,4,05-10-2023 20:57
U4,P85,2,25-10-2023 10:53
U47,P180,5,10-10-2023 23:00
U2,P28,5,12-10-2023 16:56
U21,P118,2,04-10-2023 12:57
U39,P18,3,19-10-2023 19:27
U39,P42,3,01-10-2023 18:51
U49,P95,1,26-10-2023 12:25
U33,P174,1,25-10-2023 15:34
U22,P198,4,05-10-2023 16:42
U50,P14,5,03-10-2023 22:35
U20,P193,4,19-10-2023 16:22
U44,P152,3,21-10-2023 11:59
U46,P18,5,07-10-2023 10:35
U19,P82,3,26-10-2023 16:06
U35,P183,3,27-10-2023 20:56
U34,P83,2,25-10-2023 13:51
U27,P112,4,11-10-2023 19:21
U33,P143,3,25-10-2023 11:16
U18,P152,1,07-10-2023 22:17
U9,P28,1,18-10-2023 12:15
U27,P38,3,26-10-2023 22:19
U27,P77,2,17-10-2023 14:40
U37,P111,1,02-10-2023 23:01
U12,P9,1,31-10-2023 12:30
U1,P166,4,08-10-2023 10:00
U2,P167,2,28-10-2023 18:27
U15,P61,1,13-10-2023 16:04
U34,P112,2,04-10-2023 23:48
U28,P93,4,17-10-2023 13:04
U27,P6,2,22-10-2023 13:52
U42,P1,2,11-10-2023 23:52
U13,P53,5,01-10-2023 10:04
U18,P192,5,17-10-2023 10:39
U14,P167,2,09-10-2023 11:18
U47,P95,4,20-10-2023 11:54
U37,P131,1,11-10-2023 10:29
U6,P179,5,25-10-2023 12:55
U41,P84,5,17-10-2023 13:55
U21,P99,1,31-10-2023 17:41
U39,P138,3,21-10-2023 12:03
U45,P49,5,12-10-2023 13:40
U1,P24,5,09-10-2023 10:57
U11,P56,3,15-10-2023 17:38
U6,P199,2,13-10-2023 12:03
U2,P14,1,31-10-2023 17:56
U30,P150,4,24-10-2023 16:48
U36,P117,1,14-10-2023 20:08
U3,P114,3,05-10-2023 15:01
U38,P174,5,26-10-2023 11:47
U21,P126,2,16-10-2023 21:40
U12,P96,1,16-10-2023 16:59
U11,P139,2,06-10-2023 19:44
U44,P24,2,20-10-2023 11:49
U3,P103,2,09-10-2023 10:25
U26,P116,4,17-10-2023 20:34
U15,P170,1,03-10-2023 13:12
U41,P33,3,15-10-2023 13:05
U37,P12,4,05-10-2023 15:22
U16,P64,5,30-10-2023 12:12
U30,P176,4,30-10-2023 16:06
U34,P28,5,18-10-2023 11:29
U17,P33,2,07-10-2023 23:57
U16,P55,1,06-10-2023 20:06
U8,P84,5,20-10-2023 12:00
U34,P183,5,04-10-2023 13:48
U12,P72,4,08-10-2023 23:32
U16,P58,4,11-10-2023 12:29
U4,P106,1,18-10-2023 19:22
U48,P188,5,04-10-2023 13:13
U44,P103,5,03-10-2023 20:34
U46,P154,3,10-10-2023 14:37
U32,P37,4,24-10-2023 12:55
U22,P19,1,11-10-2023 10:09
U25,P151,3,13-10-2023 14:32
U49,P109,5,27-10-2023 11:27
U48,P175,2,10-10-2023 10:15
U34,P166,1,07-10-2023 20:16
U40,P137,1,04-10-2023 16:30
U16,P61,3,04-10-2023 12:57
U21,P138,4,24-10-2023 22:31
U8,P138,3,17-10-2023 12:58
U19,P20,2,03-10-2023 10:53
U38,P117,5,21-10-2023 11:56
U24,P165,5,29-10-2023 23:37
U43,P3,1,27-10-2023 12:06
U16,P104,1,07-10-2023 14:33
U36,P75,4,14-10-2023 12:36
U41,P97,5,11-10-2023 21:53
U46,P69,3,26-10-2023 21:43
U29,P183,5,15-10-2023 13:48
U49,P21,4,28-10-2023 23:14
U28,P31,4,27-10-2023 18:15
U7,P45,3,04-10-2023 23:32
U13,P38,1,18-10-2023 20:20
U11,P180,4,01-10-2023 15:14
U33,P123,4,25-10-2023 17:47
U47,P167,3,16-10-2023 22:44
U43,P106,3,18-10-2023 21:40
U5,P107,1,13-10-2023 20:59
U37,P111,3,15-10-2023 17:44
U10,P152,5,13-10-2023 23:31
U14,P23,5,29-10-2023 16:33
U34,P93,2,26-10-2023 12:55
U31,P16,1,01-10-2023 15:48
U44,P164,3,13-10-2023 18:09
U10,P185,1,22-10-2023 23:10
U39,P96,2,08-10-2023 20:22
U37,P63,3,22-10-2023 12:05
U28,P73,2,22-10-2023 23:42
U24,P164,4,01-10-2023 22:21
U44,P178,5,15-10-2023 11:43
U17,P120,4,13-10-2023 19:09
U48,P153,3,03-10-2023 18:41
U1,P69,5,30-10-2023 12:04
U47,P142,1,05-10-2023 15:36
U49,P6,4,15-10-2023 22:38
U6,P163,5,18-10-2023 19:34
U50,P45,1,22-10-2023 14:15
U24,P172,1,20-10-2023 19:34
U13,P29,1,26-10-2023 18:55
U31,P46,1,31-10-2023 12:08
U11,P26,2,30-10-2023 10:54
U46,P27,4,26-10-2023 10:38
U28,P16,2,24-10-2023 13:42
U39,P139,2,18-10-2023 16:46
U20,P157,4,23-10-2023 21:16
U27,P16,3,10-10-2023 20:08
U18,P155,1,29-10-2023 19:21
U14,P152,1,24-10-2023 19:32
U26,P9,2,21-10-2023 11:41
U25,P22,3,10-10-2023 15:28
U5,P159,3,18-10-2023 18:29
U50,P103,4,25-10-2023 10:44
U24,P12,2,15-10-2023 11:22
U42,P24,5,06-10-2023 13:57
U46,P51,2,13-10-2023 17:24
U19,P14,4,07-10-2023 18:49
U21,P134,5,06-10-2023 10:59
U29,P151,4,15-10-2023 14:24
U12,P157,2,03-10-2023 19:04
U8,P185,4,21-10-2023 20:29
U14,P42,3,20-10-2023 18:31
U47,P181,2,18-10-2023 12:54
U29,P37,4,19-10-2023 16:32
U21,P71,3,23-10-2023 23:09
U8,P19,1,27-10-2023 12:20
U17,P170,5,19-10-2023 13:31
U19,P189,4,02-10-2023 22:41
U42,P190,4,11-10-2023 20:33
U25,P70,2,13-10-2023 20:11
U33,P33,2,21-10-2023 22:15
U35,P101,1,02-10-2023 21:17
U13,P146,5,01-10-2023 20:57
U42,P49,2,12-10-2023 22:24
U49,P115,4,24-10-2023 19:21
U33,P20,2,15-10-2023 19:02
U25,P116,2,22-10-2023 11:10
U9,P3,5,29-10-2023 18:11
U40,P44,1,24-10-2023 15:54
U9,P39,5,09-10-2023 14:11
U37,P57,4,17-10-2023 16:29
U25,P181,4,13-10-2023 13:08
U46,P108,3,27-10-2023 23:39
U28,P195,1,06-10-2023 20:15
U33,P20,3,31-10-2023 12:43
U3,P43,1,24-10-2023 19:54
U2,P101,2,26-10-2023 16:53
U43,P142,2,08-10-2023 23:12
U48,P74,5,31-10-2023 19:59
U34,P118,1,11-10-2023 16:10
U39,P88,2,03-10-2023 20:43
U21,P192,4,11-10-2023 12:34
U43,P37,3,11-10-2023 21:59
U12,P71,5,06-10-2023 15:24
U36,P76,2,31-10-2023 19:10
U1,P43,1,31-10-2023 19:14
U26,P46,2,23-10-2023 13:21
U19,P23,1,20-10-2023 22:43
U31,P197,3,04-10-2023 13:55
U34,P25,1,04-10-2023 18:45
U31,P23,2,12-10-2023 15:01
U25,P28,3,16-10-2023 18:16
U25,P153,2,31-10-2023 23:35
U1,P141,1,01-10-2023 19:20
U28,P112,4,16-10-2023 22:43
U1,P9,5,27-10-2023 14:14
U27,P66,5,07-10-2023 14:40
U14,P24,5,04-10-2023 20:57
U49,P57,5,27-10-2023 19:04
U1,P121,3,27-10-2023 11:58
U41,P63,4,20-10-2023 17:10
U34,P196,2,07-10-2023 18:53
U41,P89,5,11-10-2023 19:15
U46,P111,3,26-10-2023 10:05
U6,P59,3,12-10-2023 13:25
U5,P172,4,03-10-2023 15:18
U8,P38,4,04-10-2023 15:52
U10,P14,1,07-10-2023 11:13
U27,P169,1,06-10-2023 15:39
U41,P96,2,07-10-2023 23:26
U14,P136,4,24-10-2023 23:33
U20,P36,4,08-10-2023 22:27
U19,P200,5,28-10-2023 15:02
U21,P99,5,31-10-2023 19:17
U29,P22,3,05-10-2023 21:55
U50,P88,3,26-10-2023 11:18
U12,P132,3,26-10-2023 11:02
U35,P18,3,12-10-2023 12:29
U43,P29,1,20-10-2023 18:07
U33,P81,2,19-10-2023 18:30
U43,P119,4,02-10-2023 19:46
U38,P21,5,05-10-2023 22:30
U5,P186,1,09-10-2023 15:08
U19,P196,1,28-10-2023 18:33
U28,P13,4,28-10-2023 22:22
U3,P196,5,06-10-2023 12:59
U1,P68,1,18-10-2023 22:58
U9,P119,2,25-10-2023 16:26
U25,P199,3,31-10-2023 15:55
U22,P25,2,19-10-2023 18:26
U40,P168,2,25-10-2023 17:34
U29,P146,4,09-10-2023 14:55
U43,P56,2,05-10-2023 17:45
U5,P143,4,17-10-2023 15:47
U27,P117,4,22-10-2023 14:34
U3,P55,5,11-10-2023 21:37
U11,P158,4,31-10-2023 15:50
U44,P129,1,11-10-2023 22:45
U45,P81,3,20-10-2023 14:11
U24,P96,2,05-10-2023 14:39
U3,P121,2,04-10-2023 11:51
U4,P81,1,14-10-2023 15:01
U47,P97,3,30-10-2023 23:00
U45,P56,3,02-10-2023 10:09
U29,P154,3,10-10-2023 15:40
U2,P22,5,19-10-2023 20:56
U47,P51,3,03-10-2023 13:08
U16,P100,5,29-10-2023 23:56
U49,P126,2,04-10-2023 22:20
U30,P27,1,11-10-2023 11:13
U38,P20,5,11-10-2023 15:30
U36,P11,2,17-10-2023 13:40
U20,P14,4,14-10-2023 18:47
U4,P136,2,22-10-2023 11:18
U9,P195,1,10-10-2023 23:33
U13,P77,1,20-10-2023 16:24
U42,P136,4,20-10-2023 21:31
U20,P31,2,16-10-2023 23:44
U45,P125,5,08-10-2023 16:28
U17,P20,1,21-10-2023 22:28
U38,P16,4,31-10-2023 14:41
U7,P151,1,05-10-2023 21:00
U50,P154,4,12-10-2023 23:32
U37,P159,1,23-10-2023 12:58
U26,P41,1,10-10-2023 13:04
U49,P133,1,07-10-2023 22:52
U3,P99,4,23-10-2023 18:51
U22,P53,5,04-10-2023 21:08
U42,P69,3,27-10-2023 11:08
U18,P172,1,20-10-2023 12:56
U39,P110,4,21-10-2023 10:40
U48,P191,1,20-10-2023 11:03
U20,P7,4,24-10-2023 10:56
U39,P87,2,17-10-2023 13:26
U2,P183,2,16-10-2023 12:13
U14,P77,4,18-10-2023 17:22
U50,P63,5,18-10-2023 12:49
U25,P76,2,13-10-2023 18:45
U18,P92,4,22-10-2023 17:11
U48,P7,4,06-10-2023 15:30
U22,P112,2,11-10-2023 14:47
U34,P173,1,18-10-2023 20:17
U34,P61,3,05-10-2023 16:09
U5,P142,3,19-10-2023 10:20
U31,P99,2,20-10-2023 11:32
U40,P27,2,25-10-2023 23:42
U36,P144,2,15-10-2023 16:57
U5,P98,5,18-10-2023 13:46
U8,P22,3,13-10-2023 10:35
U36,P136,4,06-10-2023 21:28
U32,P133,5,21-10-2023 17:11
U37,P138,1,15-10-2023 20:13
U16,P115,2,15-10-2023 22:45
U6,P96,4,07-10-2023 19:41
U1,P171,2,31-10-2023 12:53
U16,P102,3,01-10-2023 15:11
U18,P79,4,05-10-2023 19:36
U14,P99,3,20-10-2023 13:47
U7,P195,5,29-10-2023 12:06
U10,P124,4,14-10-2023 22:20
U23,P71,1,28-10-2023 19:04
U28,P196,1,10-10-2023 13:35
U21,P65,5,05-10-2023 13:57
U2,P6,5,11-10-2023 20:23
U18,P10,1,31-10-2023 13:50
U5,P168,4,28-10-2023 18:13
U30,P70,5,18-10-2023 14:17
U17,P149,3,04-10-2023 17:46
U20,P6,4,15-10-2023 21:47
U15,P179,3,16-10-2023 13:10
U20,P69,3,13-10-2023 14:15
U5,P20,2,19-10-2023 15:16
U46,P70,2,09-10-2023 19:51
U46,P72,5,16-10-2023 19:45
U49,P71,1,04-10-2023 12:57
U29,P133,4,20-10-2023 23:54
U9,P50,2,19-10-2023 17:00
U20,P130,5,19-10-2023 12:28
U7,P119,1,06-10-2023 10:21
U16,P183,1,22-10-2023 19:29
U25,P14,5,17-10-2023 17:46
U4,P61,2,07-10-2023 17:45
U22,P68,3,27-10-2023 15:08
U22,P4,3,31-10-2023 18:58
U25,P66,3,08-10-2023 12:09
U4,P93,3,26-10-2023 20:48
U13,P173,4,05-10-2023 22:23
U13,P114,5,24-10-2023 22:46
U32,P181,3,02-10-2023 18:12
U30,P54,1,02-10-2023 10:16
U10,P140,3,18-10-2023 17:38
U6,P118,3,31-10-2023 20:56
U16,P198,3,17-10-2023 18:32
U48,P76,2,19-10-2023 17:22
U17,P79,5,07-10-2023 21:47
U32,P115,2,23-10-2023 15:42
U41,P162,2,12-10-2023 12:15
U17,P21,2,18-10-2023 16:59
U17,P136,4,26-10-2023 23:59
U41,P68,2,26-10-2023 23:49
U43,P101,3,07-10-2023 10:17
U49,P153,4,08-10-2023 16:41
U7,P68,1,27-10-2023 19:54
U17,P123,2,19-10-2023 15:07
U48,P73,4,03-10-2023 15:53
U11,P88,5,06-10-2023 13:55
U16,P100,2,19-10-2023 23:05
U49,P170,2,25-10-2023 12:41
U49,P158,3,06-10-2023 22:59
U15,P169,5,31-10-2023 19:47
U35,P108,4,22-10-2023 10:05
U25,P58,4,07-10-2023 17:17
U29,P10,3,28-10-2023 21:32
U13,P200,3,02-10-2023 19:52
U19,P81,3,30-10-2023 10:36
U41,P46,5,16-10-2023 11:13
U20,P149,1,19-10-2023 17:05
U6,P19,3,31-10-2023 11:09
U29,P169,4,02-10-2023 20:09
U30,P19,3,05-10-2023 11:13
U28,P68,3,04-10-2023 23:43
U35,P14,1,23-10-2023 17:26
U28,P161,2,25-10-2023 20:08
U48,P96,2,04-10-2023 19:49
U24,P42,2,22-10-2023 11:07
U36,P160,1,13-10-2023 16:06
U22,P131,3,30-10-2023 12:02
U15,P61,5,20-10-2023 21:02
U35,P161,3,05-10-2023 21:21
U41,P87,4,24-10-2023 18:48
U40,P108,4,30-10-2023 13:12
U21,P41,5,20-10-2023 21:46
U25,P81,5,02-10-2023 14:36
U32,P125,1,14-10-2023 16:21
U13,P91,1,18-10-2023 10:42
U33,P153,2,15-10-2023 20:56
U36,P37,3,26-10-2023 14:49
U40,P4,5,04-10-2023 12:48
U4,P141,4,10-10-2023 12:06
U50,P173,1,10-10-2023 10:50
U24,P116,1,22-10-2023 16:40
U21,P43,3,05-10-2023 15:55
U26,P193,4,19-10-2023 20:20
U47,P149,5,05-10-2023 19:18
U35,P94,1,05-10-2023 10:53
U28,P188,5,19-10-2023 13:44
U40,P107,5,12-10-2023 15:46
U18,P123,5,27-10-2023 22:04
U45,P154,2,24-10-2023 21:41
U27,P87,3,26-10-2023 13:45
U32,P114,3,19-10-2023 19:22
U5,P126,4,25-10-2023 21:37
U39,P105,1,27-10-2023 10:49
U33,P73,5,08-10-2023 17:07
U18,P30,5,09-10-2023 13:27
U33,P31,3,12-10-2023 18:20
U3,P138,4,12-10-2023 16:19
U50,P61,5,30-10-2023 12:13
U34,P88,1,01-10-2023 14:04
U20,P64,4,24-10-2023 22:09
U38,P167,2,05-10-2023 17:59
U49,P13,3,14-10-2023 11:23
U22,P41,3,06-10-2023 17:14
U1,P83,3,16-10-2023 14:03
U13,P165,5,20-10-2023 19:03
U26,P130,2,24-10-2023 21:05
U26,P52,3,14-10-2023 23:37
U30,P121,1,14-10-2023 13:08
U29,P82,1,28-10-2023 14:33
U23,P23,4,31-10-2023 11:21
U20,P39,5,09-10-2023 23:10
U39,P50,5,29-10-2023 20:40
U30,P166,1,01-10-2023 13:44
U26,P93,5,28-10-2023 14:02
U18,P112,3,02-10-2023 11:01
U2,P88,2,12-10-2023 16:31
U6,P130,4,30-10-2023 22:40
U21,P8,2,12-10-2023 16:57
U49,P32,3,10-10-2023 19:04
U6,P28,3,15-10-2023 19:43
U48,P52,3,12-10-2023 15:18
U8,P161,5,27-10-2023 12:15
U16,P132,1,16-10-2023 23:06
U23,P36,2,27-10-2023 22:16
U11,P171,2,14-10-2023 10:07
U25,P193,3,18-10-2023 10:49
U24,P98,5,26-10-2023 22:32
U22,P4,3,02-10-2023 13:01
U35,P172,5,30-10-2023 21:50
U16,P17,3,18-10-2023 13:06
U16,P121,2,13-10-2023 14:48
U41,P174,2,16-10-2023 12:27
U6,P181,1,02-10-2023 18:00
U43,P82,1,04-10-2023 22:46
U33,P73,5,12-10-2023 17:06
U34,P132,4,19-10-2023 10:55
U9,P19,5,04-10-2023 15:45
U50,P189,2,15-10-2023 11:12
U13,P145,3,02-10-2023 16:28
U9,P29,3,08-10-2023 10:29
U9,P23,4,08-10-2023 15:05
U28,P147,1,27-10-2023 23:18
U48,P187,2,17-10-2023 14:31
U12,P105,1,07-10-2023 22:25
U21,P166,2,04-10-2023 21:12
U10,P190,3,01-10-2023 19:27
U33,P187,5,12-10-2023 18:55
U22,P51,2,22-10-2023 15:28
U2,P177,5,23-10-2023 16:38
U31,P48,5,16-10-2023 10:13
U10,P25,4,18-10-2023 10:21
U30,P162,5,22-10-2023 22:55
U20,P66,4,07-10-2023 19:25
U36,P117,1,27-10-2023 22:58
U11,P78,2,30-10-2023 14:53
U38,P150,5,29-10-2023 16:27
U41,P48,4,05-10-2023 11:22
U4,P85,1,03-10-2023 18:15
U6,P29,5,05-10-2023 21:54
U44,P36,5,01-10-2023 10:03
U10,P194,3,13-10-2023 16:27
U17,P88,4,10-10-2023 15:40
U23,P51,1,01-10-2023 22:04
U14,P118,5,04-10-2023 10:28
U44,P99,1,16-10-2023 20:29
U27,P75,2,30-10-2023 14:02
U32,P190,5,24-10-2023 20:16
U30,P64,3,08-10-2023 18:49
U31,P85,4,03-10-2023 23:45
U30,P137,3,25-10-2023 21:54
U18,P193,5,21-10-2023 21:17
U43,P176,2,01-10-2023 15:15
U31,P188,1,23-10-2023 11:20
U41,P73,4,06-10-2023 10:16
U36,P144,5,20-10-2023 18:02
U15,P165,3,19-10-2023 14:41
U31,P5,3,20-10-2023 23:31
U5,P194,2,30-10-2023 16:50
U7,P122,5,17-10-2023 17:40
U6,P169,5,21-10-2023 11:12
U16,P133,4,19-10-2023 17:43
U10,P189,1,27-10-2023 16:24
U35,P139,2,18-10-2023 21:18
U26,P158,1,14-10-2023 16:06
U21,P48,4,07-10-2023 17:18
U7,P111,4,16-10-2023 17:36
U20,P62,2,08-10-2023 13:53
U10,P192,3,25-10-2023 15:27
U32,P73,2,07-10-2023 21:44
U35,P163,4,22-10-2023 19:38
U33,P25,3,19-10-2023 19:58
U50,P174,4,20-10-2023 17:51
U28,P172,4,03-10-2023 21:52
U25,P78,2,09-10-2023 12:56
U8,P182,5,28-10-2023 20:08
U16,P79,3,07-10-2023 17:03
U23,P196,5,15-10-2023 23:57
U3,P52,4,28-10-2023 12:06
U18,P19,2,14-10-2023 10:53
U1,P165,5,22-10-2023 20:42
U7,P48,4,21-10-2023 22:42
U41,P43,5,09-10-2023 11:54
U49,P179,1,29-10-2023 18:51
U26,P184,4,08-10-2023 15:43
U25,P127,1,25-10-2023 19:36
U35,P176,1,20-10-2023 18:56
U21,P154,2,19-10-2023 17:57
U42,P82,5,29-10-2023 11:05
U25,P7,4,31-10-2023 10:46
U5,P174,2,18-10-2023 18:40
U2,P165,1,31-10-2023 14:59
U39,P189,5,17-10-2023 10:52
U15,P95,4,28-10-2023 11:34
U14,P83,2,13-10-2023 14:19
U27,P169,1,05-10-2023 12:48
U9,P144,5,15-10-2023 15:33
U23,P176,5,24-10-2023 13:36
U38,P165,5,17-10-2023 15:28
U39,P165,4,01-10-2023 18:11
U28,P140,1,26-10-2023 10:16
U6,P102,1,02-10-2023 16:30
U6,P71,3,16-10-2023 20:05
U39,P121,2,27-10-2023 12:53
U42,P163,1,13-10-2023 19:05
U19,P148,3,20-10-2023 16:05
U42,P91,2,21-10-2023 20:05
U3,P6,2,06-10-2023 18:57
U36,P11,3,22-10-2023 23:37
U28,P129,4,26-10-2023 12:38
U50,P127,3,14-10-2023 18:57
U6,P159,4,05-10-2023 17:46
U42,P28,1,13-10-2023 19:42
U38,P81,2,28-10-2023 17:42
U15,P126,2,02-10-2023 14:02
U50,P63,2,12-10-2023 13:45
U23,P17,3,09-10-2023 22:05
U18,P32,4,19-10-2023 16:07
U41,P104,2,14-10-2023 10:31
U22,P194,2,18-10-2023 20:15
U50,P167,3,16-10-2023 14:43
U39,P153,1,26-10-2023 21:35
U12,P170,1,08-10-2023 15:46
U41,P138,5,12-10-2023 11:49
U30,P159,4,15-10-2023 19:51
